Genome	Family	Number_genomes_hit	Max_ani	Max_prots	Max_prop
amPh_65	Unclassified	384	61.7892	19	0.36538461538461536
amPh_65	Myoviridae	150	66.279	8	0.15384615384615385
amPh_65	Casjensviridae	4	28.025	1	0.019230769230769232
amPh_65	Siphoviridae	437	71.429	21	0.40384615384615385
amPh_65	Herelleviridae	22	39.286	2	0.038461538461538464
amPh_65	Drexlerviridae	40	35.75266666666666	7	0.1346153846153846
amPh_65	Demerecviridae	22	42.5	4	0.07692307692307693
amPh_65	Autographiviridae	41	41.406	2	0.038461538461538464
amPh_65	Kyanoviridae	40	28.863	1	0.019230769230769232
amPh_65	Podoviridae	32	67.816	5	0.09615384615384616
amPh_65	Assiduviridae	2	27.3485	2	0.038461538461538464
amPh_65	Mesyanzhinovviridae	3	32.5	1	0.019230769230769232
amPh_65	Schitoviridae	12	57.377	1	0.019230769230769232
amPh_65	Winoviridae	2	32.258	1	0.019230769230769232
amPh_65	Orlajensenviridae	3	24.2915	2	0.038461538461538464
amPh_65	Peduoviridae	9	38.636	1	0.019230769230769232
amPh_65	Zobellviridae	3	32.759	1	0.019230769230769232
amPh_65	Naomviridae	1	38.76	1	0.019230769230769232
amPh_65	Ackermannviridae	6	31.164	2	0.038461538461538464
amPh_65	Salasmaviridae	1	38.144	1	0.019230769230769232
amPh_66	Unclassified	478	60.87	32	0.4
amPh_66	Chaseviridae	14	26.25975	4	0.05
amPh_66	Siphoviridae	416	77.2875	14	0.175
amPh_66	Casjensviridae	18	39.896	1	0.0125
amPh_66	Podoviridae	78	55.165333333333336	5	0.0625
amPh_66	Myoviridae	209	58.0	28	0.35
amPh_66	Pachyviridae	2	37.2175	2	0.025
amPh_66	Drexlerviridae	38	40.594	3	0.0375
amPh_66	Herelleviridae	39	56.757	2	0.025
amPh_66	Schitoviridae	20	50.877	2	0.025
amPh_66	Steigviridae	8	50.0	1	0.0125
amPh_66	Autographiviridae	43	58.824	2	0.025
amPh_66	Straboviridae	20	53.741	2	0.025
amPh_66	Rountreeviridae	5	45.902	1	0.0125
amPh_66	Demerecviridae	3	58.571	1	0.0125
amPh_66	Peduoviridae	14	41.333	2	0.025
amPh_66	Assiduviridae	3	40.62525	4	0.05
amPh_66	Vilmaviridae	13	33.902499999999996	2	0.025
amPh_66	Aggregaviridae	1	35.459	2	0.025
amPh_66	Intestiviridae	3	48.936	1	0.0125
amPh_66	Zierdtviridae	8	36.283	2	0.025
amPh_66	Zobellviridae	5	46.154	1	0.0125
amPh_66	Mesyanzhinovviridae	1	30.597	1	0.0125
amPh_66	Helgolandviridae	1	34.783	1	0.0125
amPh_66	Salasmaviridae	1	32.468	1	0.0125
amPh_66	Suoliviridae	11	38.4	2	0.025
amPh_66	Molycolviridae	1	35.252	1	0.0125
amPh_66	Ackermannviridae	7	48.351	2	0.025
amPh_66	Kyanoviridae	1	41.6195	2	0.025
amPh_66	Forsetiviridae	1	29.71666666666667	3	0.0375
amPh_66	Vertoviridae	1	25.521	1	0.0125
amPh_66	Anaerodiviridae	1	25.403	1	0.0125
amPh_67	Myoviridae	2	33.557	1	0.08333333333333333
amPh_68	Chaseviridae	4	45.217	1	0.037037037037037035
amPh_68	Peduoviridae	44	49.24436363636364	23	0.8518518518518519
amPh_68	Unclassified	67	71.795	6	0.2222222222222222
amPh_68	Myoviridae	48	57.143	3	0.1111111111111111
amPh_68	Siphoviridae	40	56.757	3	0.1111111111111111
amPh_68	Herelleviridae	6	36.486	1	0.037037037037037035
amPh_68	Hafunaviridae	2	26.712	1	0.037037037037037035
amPh_68	Straboviridae	7	41.111	1	0.037037037037037035
amPh_68	Demerecviridae	4	39.623	1	0.037037037037037035
amPh_68	Podoviridae	5	45.217	1	0.037037037037037035
amPh_68	Ackermannviridae	1	44.444	1	0.037037037037037035
amPh_68	Steigviridae	1	29.851	1	0.037037037037037035
amPh_68	Halomagnusviridae	1	31.496	1	0.037037037037037035
amPh_68	Autographiviridae	3	55.856	1	0.037037037037037035
amPh_69	Unclassified	202	45.763	6	0.3
amPh_69	Casjensviridae	6	29.402500000000003	2	0.1
amPh_69	Siphoviridae	257	36.503	8	0.4
amPh_69	Vilmaviridae	1	23.552	1	0.05
amPh_69	Myoviridae	35	34.72366666666667	6	0.3
amPh_69	Demerecviridae	8	29.524	1	0.05
amPh_69	Podoviridae	13	25.0	1	0.05
amPh_69	Orlajensenviridae	3	24.977	2	0.1
amPh_69	Drexlerviridae	1	67.32546153846154	13	0.65
amPh_69	Peduoviridae	2	25.366	1	0.05
amPh_6	Unclassified	63	77.419	3	0.15
amPh_6	Siphoviridae	56	76.667	3	0.15
amPh_6	Herelleviridae	15	38.3925	2	0.1
amPh_6	Drexlerviridae	3	68.571	1	0.05
amPh_6	Myoviridae	11	73.529	1	0.05
amPh_6	Kyanoviridae	1	72.727	1	0.05
amPh_6	Zierdtviridae	1	68.571	1	0.05
amPh_6	Demerecviridae	1	65.714	1	0.05
amPh_6	Guelinviridae	1	65.714	1	0.05
amPh_6	Podoviridae	2	53.571	1	0.05
amPh_6	Zobellviridae	3	68.75	1	0.05
amPh_70	Straboviridae	38	44.792	2	0.037037037037037035
amPh_70	Unclassified	388	59.737857142857145	19	0.35185185185185186
amPh_70	Myoviridae	159	66.279	8	0.14814814814814814
amPh_70	Casjensviridae	8	27.318	2	0.037037037037037035
amPh_70	Siphoviridae	441	62.172	21	0.3888888888888889
amPh_70	Drexlerviridae	40	35.75266666666666	7	0.12962962962962962
amPh_70	Herelleviridae	22	39.286	2	0.037037037037037035
amPh_70	Demerecviridae	22	42.5	4	0.07407407407407407
amPh_70	Autographiviridae	41	41.406	2	0.037037037037037035
amPh_70	Kyanoviridae	40	28.863	1	0.018518518518518517
amPh_70	Podoviridae	40	52.027	5	0.09259259259259259
amPh_70	Assiduviridae	2	27.3485	2	0.037037037037037035
amPh_70	Mesyanzhinovviridae	3	32.5	1	0.018518518518518517
amPh_70	Schitoviridae	12	57.377	1	0.018518518518518517
amPh_70	Winoviridae	2	32.258	1	0.018518518518518517
amPh_70	Orlajensenviridae	3	24.2915	2	0.037037037037037035
amPh_70	Peduoviridae	10	38.636	2	0.037037037037037035
amPh_70	Zobellviridae	3	32.759	1	0.018518518518518517
amPh_70	Naomviridae	1	38.76	1	0.018518518518518517
amPh_70	Ackermannviridae	6	31.164	2	0.037037037037037035
amPh_70	Salasmaviridae	1	38.144	1	0.018518518518518517
amPh_71	Chaseviridae	4	45.217	1	0.037037037037037035
amPh_71	Peduoviridae	44	49.24436363636364	23	0.8518518518518519
amPh_71	Unclassified	67	71.795	6	0.2222222222222222
amPh_71	Myoviridae	48	57.143	3	0.1111111111111111
amPh_71	Siphoviridae	40	56.757	3	0.1111111111111111
amPh_71	Herelleviridae	6	36.486	1	0.037037037037037035
amPh_71	Hafunaviridae	2	26.712	1	0.037037037037037035
amPh_71	Straboviridae	7	41.111	1	0.037037037037037035
amPh_71	Demerecviridae	4	39.623	1	0.037037037037037035
amPh_71	Podoviridae	5	45.217	1	0.037037037037037035
amPh_71	Ackermannviridae	1	44.444	1	0.037037037037037035
amPh_71	Steigviridae	1	29.851	1	0.037037037037037035
amPh_71	Halomagnusviridae	1	31.496	1	0.037037037037037035
amPh_71	Autographiviridae	3	55.856	1	0.037037037037037035
amPh_72	Unclassified	202	45.763	6	0.3
amPh_72	Casjensviridae	6	29.402500000000003	2	0.1
amPh_72	Siphoviridae	257	36.503	8	0.4
amPh_72	Vilmaviridae	1	23.552	1	0.05
amPh_72	Myoviridae	35	34.72366666666667	6	0.3
amPh_72	Demerecviridae	8	29.524	1	0.05
amPh_72	Podoviridae	13	25.0	1	0.05
amPh_72	Orlajensenviridae	3	24.977	2	0.1
amPh_72	Drexlerviridae	1	67.32546153846154	13	0.65
amPh_72	Peduoviridae	2	25.366	1	0.05
amPh_73	Myoviridae	2	33.557	1	0.08333333333333333
amPh_74	Straboviridae	38	44.792	2	0.037037037037037035
amPh_74	Unclassified	388	59.737857142857145	19	0.35185185185185186
amPh_74	Myoviridae	159	66.279	8	0.14814814814814814
amPh_74	Casjensviridae	8	27.318	2	0.037037037037037035
amPh_74	Siphoviridae	441	62.172	21	0.3888888888888889
amPh_74	Drexlerviridae	40	35.75266666666666	7	0.12962962962962962
amPh_74	Herelleviridae	22	39.286	2	0.037037037037037035
amPh_74	Demerecviridae	22	42.5	4	0.07407407407407407
amPh_74	Autographiviridae	41	41.406	2	0.037037037037037035
amPh_74	Kyanoviridae	40	28.863	1	0.018518518518518517
amPh_74	Podoviridae	40	52.027	5	0.09259259259259259
amPh_74	Assiduviridae	2	27.3485	2	0.037037037037037035
amPh_74	Mesyanzhinovviridae	3	32.5	1	0.018518518518518517
amPh_74	Schitoviridae	12	57.377	1	0.018518518518518517
amPh_74	Winoviridae	2	32.258	1	0.018518518518518517
amPh_74	Orlajensenviridae	3	24.2915	2	0.037037037037037035
amPh_74	Peduoviridae	10	38.636	2	0.037037037037037035
amPh_74	Zobellviridae	3	32.759	1	0.018518518518518517
amPh_74	Naomviridae	1	38.76	1	0.018518518518518517
amPh_74	Ackermannviridae	6	31.164	2	0.037037037037037035
amPh_74	Salasmaviridae	1	38.144	1	0.018518518518518517
amPh_75	Unclassified	478	60.87	32	0.4
amPh_75	Chaseviridae	14	26.25975	4	0.05
amPh_75	Siphoviridae	416	77.2875	14	0.175
amPh_75	Casjensviridae	18	39.896	1	0.0125
amPh_75	Podoviridae	78	55.165333333333336	5	0.0625
amPh_75	Myoviridae	209	58.0	28	0.35
amPh_75	Pachyviridae	2	37.2175	2	0.025
amPh_75	Drexlerviridae	38	40.594	3	0.0375
amPh_75	Herelleviridae	38	56.757	2	0.025
amPh_75	Schitoviridae	20	50.877	2	0.025
amPh_75	Steigviridae	8	50.0	1	0.0125
amPh_75	Autographiviridae	43	58.824	2	0.025
amPh_75	Straboviridae	20	53.741	2	0.025
amPh_75	Rountreeviridae	5	45.902	1	0.0125
amPh_75	Demerecviridae	3	58.571	1	0.0125
amPh_75	Peduoviridae	14	41.333	2	0.025
amPh_75	Assiduviridae	3	40.62525	4	0.05
amPh_75	Vilmaviridae	13	33.902499999999996	2	0.025
amPh_75	Aggregaviridae	1	35.459	2	0.025
amPh_75	Intestiviridae	3	48.936	1	0.0125
amPh_75	Zierdtviridae	8	36.283	2	0.025
amPh_75	Zobellviridae	4	46.154	1	0.0125
amPh_75	Mesyanzhinovviridae	1	30.597	1	0.0125
amPh_75	Helgolandviridae	1	34.783	1	0.0125
amPh_75	Salasmaviridae	1	32.468	1	0.0125
amPh_75	Suoliviridae	11	38.4	2	0.025
amPh_75	Molycolviridae	1	35.252	1	0.0125
amPh_75	Ackermannviridae	7	48.351	2	0.025
amPh_75	Kyanoviridae	1	41.6195	2	0.025
amPh_75	Forsetiviridae	1	29.71666666666667	3	0.0375
amPh_75	Vertoviridae	1	25.521	1	0.0125
amPh_75	Anaerodiviridae	1	25.403	1	0.0125
amPh_76	Myoviridae	160	74.661	7	0.1590909090909091
amPh_76	Unclassified	239	58.333	5	0.11363636363636363
amPh_76	Mesyanzhinovviridae	12	33.084	2	0.045454545454545456
amPh_76	Casjensviridae	34	27.64075	4	0.09090909090909091
amPh_76	Kyanoviridae	18	60.526	1	0.022727272727272728
amPh_76	Zierdtviridae	8	39.216	1	0.022727272727272728
amPh_76	Podoviridae	29	55.233	3	0.06818181818181818
amPh_76	Siphoviridae	252	74.144	8	0.18181818181818182
amPh_76	Schitoviridae	3	25.292	1	0.022727272727272728
amPh_76	Peduoviridae	19	41.2	2	0.045454545454545456
amPh_76	Vilmaviridae	2	31.915	1	0.022727272727272728
amPh_76	Autographiviridae	8	45.833	1	0.022727272727272728
amPh_76	Ackermannviridae	4	36.538	1	0.022727272727272728
amPh_76	Herelleviridae	2	21.958	1	0.022727272727272728
amPh_76	Winoviridae	1	28.185	1	0.022727272727272728
amPh_76	Steigviridae	1	36.158	1	0.022727272727272728
amPh_76	Druskaviridae	1	32.444	1	0.022727272727272728
amPh_76	Straboviridae	3	50.82	2	0.045454545454545456
amPh_76	Assiduviridae	3	32.692	1	0.022727272727272728
amPh_76	Aggregaviridae	1	29.466	2	0.045454545454545456
amPh_76	Drexlerviridae	1	36.508	1	0.022727272727272728
amPh_76	Molycolviridae	1	31.343	1	0.022727272727272728
amPh_77	Unclassified	211	52.941	11	0.2619047619047619
amPh_77	Schitoviridae	19	53.714	1	0.023809523809523808
amPh_77	Casjensviridae	3	34.286	1	0.023809523809523808
amPh_77	Myoviridae	105	58.065	11	0.2619047619047619
amPh_77	Podoviridae	22	52.874	3	0.07142857142857142
amPh_77	Peduoviridae	45	51.444	24	0.5714285714285714
amPh_77	Siphoviridae	112	61.607	3	0.07142857142857142
amPh_77	Kyanoviridae	1	29.87	1	0.023809523809523808
amPh_77	Ackermannviridae	3	39.884	1	0.023809523809523808
amPh_77	Orlajensenviridae	3	36.667	1	0.023809523809523808
amPh_77	Demerecviridae	1	45.304	1	0.023809523809523808
amPh_77	Straboviridae	2	54.902	1	0.023809523809523808
amPh_77	Autographiviridae	3	40.741	1	0.023809523809523808
amPh_77	Intestiviridae	2	29.73	1	0.023809523809523808
amPh_78	Unclassified	352	59.0075	8	0.09195402298850575
amPh_78	Myoviridae	142	61.135	8	0.09195402298850575
amPh_78	Mesyanzhinovviridae	12	32.90716666666667	6	0.06896551724137931
amPh_78	Drexlerviridae	37	38.495000000000005	3	0.034482758620689655
amPh_78	Casjensviridae	10	46.179	4	0.04597701149425287
amPh_78	Siphoviridae	379	55.3615	15	0.1724137931034483
amPh_78	Zierdtviridae	8	39.227	2	0.022988505747126436
amPh_78	Demerecviridae	4	32.927	1	0.011494252873563218
amPh_78	Peduoviridae	35	37.288	2	0.022988505747126436
amPh_78	Autographiviridae	38	48.872	2	0.022988505747126436
amPh_78	Podoviridae	75	51.486999999999995	4	0.04597701149425287
amPh_78	Duneviridae	2	33.113	1	0.011494252873563218
amPh_78	Vilmaviridae	2	29.891	1	0.011494252873563218
amPh_78	Halomagnusviridae	1	31.579	1	0.011494252873563218
amPh_78	Chaseviridae	5	32.308	1	0.011494252873563218
amPh_78	Ackermannviridae	3	39.815	1	0.011494252873563218
amPh_78	Suoliviridae	2	41.026	1	0.011494252873563218
amPh_78	Schitoviridae	1	26.415	1	0.011494252873563218
amPh_78	Steigviridae	1	36.145	1	0.011494252873563218
amPh_78	Straboviridae	6	52.778	3	0.034482758620689655
amPh_78	Druskaviridae	2	22.101	1	0.011494252873563218
amPh_78	Assiduviridae	2	33.654	1	0.011494252873563218
amPh_78	Naomviridae	1	35.461	1	0.011494252873563218
amPh_78	Helgolandviridae	1	26.829	1	0.011494252873563218
amPh_78	Aggregaviridae	1	33.939	1	0.011494252873563218
amPh_78	Forsetiviridae	1	28.289	1	0.011494252873563218
amPh_78	Anaerodiviridae	1	31.795	1	0.011494252873563218
amPh_78	Herelleviridae	1	25.107	1	0.011494252873563218
amPh_78	Molycolviridae	1	30.597	1	0.011494252873563218
amPh_78	Haloferuviridae	1	23.396	1	0.011494252873563218
amPh_79	Myoviridae	63	70.968	3	0.15789473684210525
amPh_79	Unclassified	194	75.0	3	0.15789473684210525
amPh_79	Drexlerviridae	2	38.462	1	0.05263157894736842
amPh_79	Suoliviridae	1	42.857	1	0.05263157894736842
amPh_79	Zierdtviridae	8	46.053	1	0.05263157894736842
amPh_79	Siphoviridae	149	68.75	3	0.15789473684210525
amPh_79	Casjensviridae	2	32.243	1	0.05263157894736842
amPh_79	Podoviridae	26	58.96	2	0.10526315789473684
amPh_79	Vilmaviridae	2	29.885	1	0.05263157894736842
amPh_79	Zobellviridae	4	41.176	1	0.05263157894736842
amPh_79	Schitoviridae	5	40.217	1	0.05263157894736842
amPh_79	Autographiviridae	12	46.528	1	0.05263157894736842
amPh_79	Demerecviridae	3	40.678	1	0.05263157894736842
amPh_79	Mesyanzhinovviridae	9	32.963	2	0.10526315789473684
amPh_79	Ackermannviridae	5	53.061	1	0.05263157894736842
amPh_79	Steigviridae	1	34.32	1	0.05263157894736842
amPh_79	Straboviridae	2	50.0	1	0.05263157894736842
amPh_79	Assiduviridae	2	31.068	1	0.05263157894736842
amPh_79	Naomviridae	1	24.215	1	0.05263157894736842
amPh_79	Aggregaviridae	1	33.333	1	0.05263157894736842
amPh_79	Peduoviridae	3	37.126	1	0.05263157894736842
amPh_79	Kyanoviridae	1	71.875	1	0.05263157894736842
amPh_79	Salasmaviridae	1	31.034	1	0.05263157894736842
amPh_79	Molycolviridae	1	31.884	1	0.05263157894736842
amPh_7	Siphoviridae	204	72.902	11	0.2619047619047619
amPh_7	Unclassified	155	56.0	5	0.11904761904761904
amPh_7	Myoviridae	64	54.054	5	0.11904761904761904
amPh_7	Podoviridae	54	60.87	7	0.16666666666666666
amPh_7	Casjensviridae	1	27.152	1	0.023809523809523808
amPh_7	Straboviridae	18	50.0	1	0.023809523809523808
amPh_7	Peduoviridae	5	38.336	1	0.023809523809523808
amPh_7	Mesyanzhinovviridae	1	34.615	1	0.023809523809523808
amPh_7	Assiduviridae	3	32.609	1	0.023809523809523808
amPh_7	Aggregaviridae	1	27.32	1	0.023809523809523808
amPh_7	Pachyviridae	1	26.875	1	0.023809523809523808
amPh_7	Vilmaviridae	1	39.623	1	0.023809523809523808
amPh_7	Vertoviridae	1	26.393	1	0.023809523809523808
amPh_7	Schitoviridae	2	41.818	1	0.023809523809523808
amPh_80	Unclassified	191	67.79166666666667	11	0.24444444444444444
amPh_80	Schitoviridae	19	52.907	1	0.022222222222222223
amPh_80	Casjensviridae	2	33.846	1	0.022222222222222223
amPh_80	Myoviridae	108	49.162	11	0.24444444444444444
amPh_80	Podoviridae	18	51.705	1	0.022222222222222223
amPh_80	Siphoviridae	99	61.607	5	0.1111111111111111
amPh_80	Peduoviridae	45	51.2552380952381	22	0.4888888888888889
amPh_80	Ackermannviridae	3	37.374	1	0.022222222222222223
amPh_80	Orlajensenviridae	3	37.363	1	0.022222222222222223
amPh_80	Kyanoviridae	1	24.272	1	0.022222222222222223
amPh_80	Demerecviridae	1	44.253	1	0.022222222222222223
amPh_80	Straboviridae	1	54.902	1	0.022222222222222223
amPh_80	Autographiviridae	3	37.255	1	0.022222222222222223
amPh_80	Intestiviridae	3	29.752	1	0.022222222222222223
amPh_80	Zierdtviridae	1	34.615	1	0.022222222222222223
amPh_80	Anaerodiviridae	1	24.242	1	0.022222222222222223
amPh_81	Unclassified	25	59.1415	5	0.5
amPh_81	Peduoviridae	44	66.66933333333333	3	0.3
amPh_81	Casjensviridae	1	38.841	2	0.2
amPh_81	Siphoviridae	8	59.8215	2	0.2
amPh_81	Myoviridae	5	39.4075	2	0.2
amPh_81	Podoviridae	1	37.5	2	0.2
amPh_82	Unclassified	343	69.072	7	0.07865168539325842
amPh_82	Myoviridae	130	59.939499999999995	8	0.0898876404494382
amPh_82	Siphoviridae	385	80.0	13	0.14606741573033707
amPh_82	Mesyanzhinovviridae	12	35.58025	6	0.06741573033707865
amPh_82	Drexlerviridae	38	36.782	2	0.02247191011235955
amPh_82	Casjensviridae	9	46.844	2	0.02247191011235955
amPh_82	Zierdtviridae	8	43.902	1	0.011235955056179775
amPh_82	Peduoviridae	40	80.108	3	0.033707865168539325
amPh_82	Kyanoviridae	8	41.538	1	0.011235955056179775
amPh_82	Autographiviridae	36	45.775	2	0.02247191011235955
amPh_82	Podoviridae	65	48.718	4	0.0449438202247191
amPh_82	Duneviridae	2	32.45	1	0.011235955056179775
amPh_82	Schitoviridae	4	32.468	1	0.011235955056179775
amPh_82	Vilmaviridae	3	33.824	1	0.011235955056179775
amPh_82	Straboviridae	8	53.591	3	0.033707865168539325
amPh_82	Halomagnusviridae	1	27.179	1	0.011235955056179775
amPh_82	Winoviridae	1	41.772	1	0.011235955056179775
amPh_82	Ackermannviridae	3	41.121	1	0.011235955056179775
amPh_82	Steigviridae	2	37.267	1	0.011235955056179775
amPh_82	Suoliviridae	2	41.525	1	0.011235955056179775
amPh_82	Druskaviridae	2	29.4775	2	0.02247191011235955
amPh_82	Assiduviridae	3	34.722	1	0.011235955056179775
amPh_82	Naomviridae	1	27.62475	4	0.0449438202247191
amPh_82	Demerecviridae	2	29.412	1	0.011235955056179775
amPh_82	Helgolandviridae	1	26.994	1	0.011235955056179775
amPh_82	Aggregaviridae	1	34.2215	2	0.02247191011235955
amPh_82	Pachyviridae	1	28.114	1	0.011235955056179775
amPh_82	Forsetiviridae	1	34.6365	2	0.02247191011235955
amPh_82	Vertoviridae	1	30.063	1	0.011235955056179775
amPh_82	Chaseviridae	2	28.877	1	0.011235955056179775
amPh_82	Molycolviridae	1	30.597	1	0.011235955056179775
amPh_82	Haloferuviridae	1	23.221	1	0.011235955056179775
amPh_83	Siphoviridae	41	51.111	2	0.14285714285714285
amPh_83	Demerecviridae	3	29.825	1	0.07142857142857142
amPh_83	Myoviridae	2	28.947	1	0.07142857142857142
amPh_83	Mesyanzhinovviridae	6	27.781	2	0.14285714285714285
amPh_83	Schitoviridae	2	30.172	1	0.07142857142857142
amPh_83	Unclassified	33	40.909	2	0.14285714285714285
amPh_83	Drexlerviridae	3	27.57	1	0.07142857142857142
amPh_84	Unclassified	179	51.613	10	0.5
amPh_84	Schitoviridae	19	52.299	1	0.05
amPh_84	Myoviridae	94	50.847	10	0.5
amPh_84	Podoviridae	21	52.841	1	0.05
amPh_84	Peduoviridae	43	50.93013333333334	15	0.75
amPh_84	Casjensviridae	2	25.714	1	0.05
amPh_84	Straboviridae	2	54.902	1	0.05
amPh_84	Siphoviridae	94	50.847	3	0.15
amPh_84	Kyanoviridae	3	30.0	1	0.05
amPh_84	Orlajensenviridae	3	38.667	1	0.05
amPh_84	Ackermannviridae	2	40.462	1	0.05
amPh_84	Demerecviridae	1	46.067	1	0.05
amPh_84	Autographiviridae	3	40.741	1	0.05
amPh_84	Intestiviridae	1	29.464	1	0.05
amPh_85	Unclassified	188	51.613	11	0.5
amPh_85	Schitoviridae	19	53.143	1	0.045454545454545456
amPh_85	Myoviridae	96	50.838	11	0.5
amPh_85	Podoviridae	20	51.724	1	0.045454545454545456
amPh_85	Peduoviridae	43	50.6915625	16	0.7272727272727273
amPh_85	Casjensviridae	3	31.818	1	0.045454545454545456
amPh_85	Siphoviridae	95	51.724	4	0.18181818181818182
amPh_85	Kyanoviridae	5	32.394	1	0.045454545454545456
amPh_85	Straboviridae	3	52.941	1	0.045454545454545456
amPh_85	Ackermannviridae	3	39.884	1	0.045454545454545456
amPh_85	Orlajensenviridae	3	37.778	1	0.045454545454545456
amPh_85	Chaseviridae	1	31.967	1	0.045454545454545456
amPh_85	Demerecviridae	1	45.455	1	0.045454545454545456
amPh_85	Autographiviridae	2	41.667	1	0.045454545454545456
amPh_85	Intestiviridae	3	30.357	1	0.045454545454545456
amPh_85	Zobellviridae	1	35.593	1	0.045454545454545456
amPh_86	Unclassified	202	56.25	11	0.23404255319148937
amPh_86	Schitoviridae	19	52.874	1	0.02127659574468085
amPh_86	Casjensviridae	3	44.898	1	0.02127659574468085
amPh_86	Myoviridae	111	49.721	11	0.23404255319148937
amPh_86	Podoviridae	21	52.841	2	0.0425531914893617
amPh_86	Peduoviridae	45	51.298904761904765	25	0.5319148936170213
amPh_86	Siphoviridae	112	61.607	4	0.0851063829787234
amPh_86	Kyanoviridae	2	29.87	1	0.02127659574468085
amPh_86	Ackermannviridae	3	39.535	1	0.02127659574468085
amPh_86	Orlajensenviridae	3	37.5	1	0.02127659574468085
amPh_86	Demerecviridae	1	44.886	1	0.02127659574468085
amPh_86	Straboviridae	2	54.902	1	0.02127659574468085
amPh_86	Autographiviridae	2	40.741	1	0.02127659574468085
amPh_86	Intestiviridae	3	31.25	1	0.02127659574468085
amPh_86	Zobellviridae	1	37.097	1	0.02127659574468085
amPh_87	Herelleviridae	3	40.0	1	0.029411764705882353
amPh_87	Unclassified	27	56.863	1	0.029411764705882353
amPh_87	Peduoviridae	32	49.114999999999995	2	0.058823529411764705
amPh_87	Casjensviridae	1	30.488	1	0.029411764705882353
amPh_87	Siphoviridae	11	55.556	1	0.029411764705882353
amPh_87	Myoviridae	8	54.286	1	0.029411764705882353
amPh_87	Autographiviridae	2	42.063	1	0.029411764705882353
amPh_87	Demerecviridae	1	42.424	1	0.029411764705882353
amPh_87	Podoviridae	3	53.741	1	0.029411764705882353
amPh_87	Schitoviridae	1	47.059	1	0.029411764705882353
amPh_88	Myoviridae	51	55.882	2	0.13333333333333333
amPh_88	Unclassified	168	52.083	2	0.13333333333333333
amPh_88	Mesyanzhinovviridae	11	33.18	1	0.06666666666666667
amPh_88	Zierdtviridae	8	43.871	1	0.06666666666666667
amPh_88	Siphoviridae	118	57.714	2	0.13333333333333333
amPh_88	Casjensviridae	2	32.243	1	0.06666666666666667
amPh_88	Vilmaviridae	2	28.736	1	0.06666666666666667
amPh_88	Autographiviridae	7	51.351	1	0.06666666666666667
amPh_88	Ackermannviridae	3	38.889	1	0.06666666666666667
amPh_88	Podoviridae	9	56.977	1	0.06666666666666667
amPh_88	Steigviridae	1	33.728	1	0.06666666666666667
amPh_88	Straboviridae	2	50.549	1	0.06666666666666667
amPh_88	Assiduviridae	2	31.068	1	0.06666666666666667
amPh_88	Naomviridae	1	25.112	1	0.06666666666666667
amPh_88	Aggregaviridae	1	32.121	1	0.06666666666666667
amPh_88	Peduoviridae	1	37.126	1	0.06666666666666667
amPh_88	Schitoviridae	1	28.947	1	0.06666666666666667
amPh_88	Molycolviridae	1	31.343	1	0.06666666666666667
amPh_89	Schitoviridae	33	57.407	2	0.043478260869565216
amPh_89	Unclassified	198	62.205	4	0.08695652173913043
amPh_89	Mesyanzhinovviridae	1	29.032	1	0.021739130434782608
amPh_89	Myoviridae	108	56.012	5	0.10869565217391304
amPh_89	Podoviridae	92	48.462	5	0.10869565217391304
amPh_89	Kyanoviridae	7	29.7885	2	0.043478260869565216
amPh_89	Siphoviridae	153	60.0	4	0.08695652173913043
amPh_89	Herelleviridae	6	40.816	1	0.021739130434782608
amPh_89	Peduoviridae	11	51.661	1	0.021739130434782608
amPh_89	Salasmaviridae	1	33.987	1	0.021739130434782608
amPh_89	Ackermannviridae	6	34.146	2	0.043478260869565216
amPh_89	Pachyviridae	1	46.154	1	0.021739130434782608
amPh_89	Chaseviridae	3	29.63	1	0.021739130434782608
amPh_89	Autographiviridae	10	55.385	2	0.043478260869565216
amPh_89	Winoviridae	1	26.644	1	0.021739130434782608
amPh_89	Guelinviridae	1	43.537	1	0.021739130434782608
amPh_89	Suoliviridae	1	43.836	1	0.021739130434782608
amPh_89	Druskaviridae	1	34.926	1	0.021739130434782608
amPh_89	Straboviridae	2	36.522	3	0.06521739130434782
amPh_89	Assiduviridae	2	30.682	1	0.021739130434782608
amPh_89	Naomviridae	1	45.763	1	0.021739130434782608
amPh_89	Aggregaviridae	1	30.159	1	0.021739130434782608
amPh_89	Vilmaviridae	1	50.0	1	0.021739130434782608
amPh_89	Intestiviridae	4	72.414	1	0.021739130434782608
amPh_89	Casjensviridae	1	40.0	1	0.021739130434782608
amPh_8	Unclassified	193	52.047	12	0.41379310344827586
amPh_8	Myoviridae	59	55.851	5	0.1724137931034483
amPh_8	Siphoviridae	184	68.293	17	0.5862068965517241
amPh_8	Drexlerviridae	39	44.872	11	0.3793103448275862
amPh_8	Zierdtviridae	8	45.098	1	0.034482758620689655
amPh_8	Casjensviridae	2	35.789	1	0.034482758620689655
amPh_8	Vilmaviridae	2	30.952	1	0.034482758620689655
amPh_8	Ackermannviridae	7	46.774	2	0.06896551724137931
amPh_8	Autographiviridae	7	53.333	1	0.034482758620689655
amPh_8	Schitoviridae	4	25.106	2	0.06896551724137931
amPh_8	Steigviridae	1	39.766	1	0.034482758620689655
